step_mut29_150MR1bgr, cross_entropy_mut29_150MR1bgr, loss_mut29_150MR1bgr, train_accuracy_mut29_150MR1bgr,step_mut29_150MR1brg, cross_entropy_mut29_150MR1brg, loss_mut29_150MR1brg, train_accuracy_mut29_150MR1brg,step_mut29_150MR1gbr, cross_entropy_mut29_150MR1gbr, loss_mut29_150MR1gbr, train_accuracy_mut29_150MR1gbr,step_mut29_150MR1grb, cross_entropy_mut29_150MR1grb, loss_mut29_150MR1grb, train_accuracy_mut29_150MR1grb,step_mut29_150MR1rbg, cross_entropy_mut29_150MR1rbg, loss_mut29_150MR1rbg, train_accuracy_mut29_150MR1rbg,step_mut29_150MR1rgb, cross_entropy_mut29_150MR1rgb, loss_mut29_150MR1rgb, train_accuracy_mut29_150MR1rgb
1480,0.373614,-0.203211,0.857422,1480,0.291359,-0.28693,0.853516,1480,0.353304,-0.231435,0.853516,1480,0.408727,-0.163111,0.820313,1480,0.483857,-0.0902002,0.804688,1480,0.307929,-0.271341,0.835938
1573,0.29463,-0.315804,0.898438,1573,0.213333,-0.397836,0.929688,1573,0.193645,-0.424256,0.9375,1573,0.252645,-0.352477,0.898438,1573,0.310027,-0.297009,0.875,1573,0.256892,-0.355478,0.90625
1673,0.344747,-0.302727,0.882813,1673,0.413835,-0.233619,0.886719,1673,0.339474,-0.315319,0.894531,1673,0.509585,-0.132244,0.851563,1673,0.379943,-0.263734,0.867188,1673,0.447839,-0.200939,0.871094
1773,0.315808,-0.36905,0.867188,1773,0.258143,-0.426872,0.895833,1773,0.245089,-0.447426,0.898438,1773,0.284973,-0.394722,0.864583,1773,0.320478,-0.360932,0.861979,1773,0.377371,-0.309303,0.864583
1873,0.184334,-0.539681,0.882813,1873,0.178078,-0.546397,0.908203,1873,0.233946,-0.498408,0.904297,1873,0.325875,-0.393027,0.869141,1873,0.334514,-0.386731,0.863281,1873,0.257253,-0.467995,0.873047
1966,0.14995,-0.61205,0.945313,1966,0.216479,-0.545754,0.914063,1966,0.177327,-0.592846,0.9375,1966,0.290555,-0.466006,0.875,1966,0.224215,-0.534934,0.929688,1966,0.179587,-0.583413,0.929688
2066,0.286029,-0.517242,0.917969,2066,0.25764,-0.546004,0.90625,2066,0.251187,-0.560222,0.917969,2066,0.28726,-0.511123,0.878906,2066,0.251689,-0.549781,0.910156,2066,0.276342,-0.528569,0.921875
2166,0.137835,-0.707781,0.932292,2166,0.176718,-0.669556,0.916667,2166,0.171324,-0.683159,0.921875,2166,0.193499,-0.648348,0.90625,2166,0.254293,-0.590537,0.903646,2166,0.246834,-0.601213,0.916667
2266,0.130199,-0.759282,0.935547,2266,0.160071,-0.730643,0.925781,2266,0.117549,-0.781251,0.929688,2266,0.0998351,-0.78643,0.921875,2266,0.142386,-0.746322,0.912109,2266,0.0779978,-0.814619,0.933594
2359,0.14602,-0.785579,0.9375,2359,0.164072,-0.769043,0.929688,2359,0.178582,-0.762746,0.921875,2359,0.127947,-0.800462,0.929688,2359,0.171673,-0.759268,0.945313,2359,0.160453,-0.774167,0.929688
2459,0.153442,-0.824883,0.945313,2459,0.111382,-0.868043,0.941406,2459,0.141574,-0.846086,0.933594,2459,0.1629,-0.812711,0.925781,2459,0.225073,-0.75342,0.925781,2459,0.193418,-0.788205,0.925781
2559,0.145181,-0.881552,0.945313,2559,0.103166,-0.92472,0.945313,2559,0.121601,-0.9147,0.945313,2559,0.0905784,-0.933187,0.945313,2559,0.131581,-0.895714,0.932292,2559,0.113205,-0.916618,0.9375
2659,0.0653967,-1.01077,0.951172,2659,0.0763304,-1.00249,0.951172,2659,0.132258,-0.95329,0.943359,2659,0.0982858,-0.975045,0.951172,2659,0.103081,-0.973355,0.9375,2659,0.0575624,-1.02259,0.949219
2752,0.110062,-1.01391,0.953125,2752,0.0596537,-1.06696,0.976563,2752,0.0941441,-1.04039,0.945313,2752,0.10091,-1.01994,0.960938,2752,0.0665085,-1.05777,0.976563,2752,0.0526432,-1.07597,0.96875
2852,0.0709822,-1.10532,0.96875,2852,0.10466,-1.07466,0.972656,2852,0.124842,-1.06236,0.945313,2852,0.20491,-0.96974,0.949219,2852,0.129492,-1.04757,0.957031,2852,0.082356,-1.09958,0.976563
2952,0.0505074,-1.17897,0.973958,2952,0.0779998,-1.15643,0.976563,2952,0.0266656,-1.21413,0.958333,2952,0.0782462,-1.15105,0.958333,2952,0.0403582,-1.19034,0.96875,2952,0.0223732,-1.21306,0.984375
3052,0.0871329,-1.19749,0.974609,3052,0.0303307,-1.25964,0.980469,3052,0.0686036,-1.22755,0.964844,3052,0.0688986,-1.21707,0.962891,3052,0.0813601,-1.20398,0.972656,3052,0.006029,-1.28423,0.988281
3145,0.0684709,-1.27058,0.984375,3145,0.0504692,-1.29253,0.984375,3145,0.0276186,-1.32257,0.984375,3145,0.0896092,-1.25088,0.976563,3145,0.0750717,-1.26382,0.960938,3145,0.0632112,-1.2805,0.96875
3245,0.072389,-1.32673,0.988281,3245,0.0693706,-1.33317,0.976563,3245,0.164528,-1.2457,0.957031,3245,0.023835,-1.37611,0.980469,3245,0.0437606,-1.35436,0.972656,3245,0.0782305,-1.32653,0.96875
3345,0.0440909,-1.41858,0.984375,3345,0.0505234,-1.41299,0.979167,3345,0.0804659,-1.39145,0.966146,3345,0.0392785,-1.42298,0.979167,3345,0.131868,-1.32712,0.973958,3345,0.0333493,-1.43423,0.976563
3445,0.0236306,-1.50442,0.986328,3445,0.0395123,-1.48772,0.982422,3445,0.0195978,-1.51613,0.972656,3445,0.024939,-1.50212,0.982422,3445,0.0276431,-1.49545,0.978516,3445,0.0183172,-1.51308,0.980469
3538,0.082863,-1.50609,0.976563,3538,0.0347765,-1.5549,0.984375,3538,0.0313063,-1.56602,0.984375,3538,0.018477,-1.56996,1.0,3538,0.0236907,-1.56069,0.984375,3538,0.0554364,-1.53751,0.976563
3638,0.0774042,-1.57935,0.980469,3638,0.0353295,-1.62383,0.984375,3638,0.0242009,-1.64176,0.984375,3638,0.036606,-1.62069,0.992188,3638,0.0180543,-1.63584,0.988281,3638,0.0456099,-1.61625,0.980469
3738,0.00825465,-1.71943,0.986979,3738,0.0217991,-1.70752,0.986979,3738,0.019706,-1.71754,0.986979,3738,0.0450734,-1.68274,0.992188,3738,0.0168802,-1.70741,0.992188,3738,0.0317806,-1.70082,0.984375
3838,0.024052,-1.77716,0.988281,3838,0.0501861,-1.75188,0.986328,3838,0.00552176,-1.80512,0.990234,3838,0.0330301,-1.76807,0.992188,3838,0.0518177,-1.74623,0.986328,3838,0.0347912,-1.77076,0.984375
3931,0.0142589,-1.85628,0.992188,3931,0.0251531,-1.84763,0.992188,3931,0.00271946,-1.87792,1.0,3931,0.0120873,-1.85979,1.0,3931,0.0130015,-1.85494,0.992188,3931,0.0180254,-1.85754,0.992188
4031,0.00484903,-1.87323,0.996094,4031,0.0013122,-1.87903,0.996094,4031,0.00876783,-1.87945,0.996094,4031,0.030789,-1.84864,0.996094,4031,0.011142,-1.86433,0.992188,4031,0.00186248,-1.88127,0.996094
4131,0.00320086,-1.88243,0.997396,4131,0.00207229,-1.88583,0.997396,4131,0.00198709,-1.89382,0.997396,4131,0.00237235,-1.88462,0.997396,4131,0.00370105,-1.87931,0.994792,4131,0.00576369,-1.88494,0.997396
4231,0.000351266,-1.89286,0.998047,4231,0.00349086,-1.892,0.998047,4231,0.00516965,-1.89826,0.998047,4231,0.00101902,-1.89356,0.998047,4231,0.00284878,-1.88773,0.996094,4231,0.000975876,-1.89733,0.998047
4324,0.00296792,-1.89731,1.0,4324,0.00376664,-1.8988,1.0,4324,0.00072835,-1.90981,1.0,4324,0.00892745,-1.89273,0.992188,4324,0.00946574,-1.88817,0.992188,4324,0.00358179,-1.90181,1.0
4424,0.00238324,-1.90553,1.0,4424,0.00065368,-1.90956,1.0,4424,0.00199493,-1.91622,1.0,4424,0.0106807,-1.89862,0.996094,4424,0.00185305,-1.9034,0.996094,4424,0.00109025,-1.91196,1.0
4524,0.00115267,-1.91443,1.0,4524,0.000855676,-1.91703,1.0,4524,0.0014712,-1.92444,1.0,4524,0.00115631,-1.91582,0.997396,4524,0.00204454,-1.91086,0.997396,4524,0.000379701,-1.92035,1.0
4624,0.000255538,-1.92301,1.0,4624,0.00190454,-1.92369,1.0,4624,0.00122627,-1.93242,1.0,4624,0.0007477,-1.92393,0.998047,4624,0.001966,-1.91862,0.998047,4624,0.000809386,-1.92763,1.0
4717,0.00191613,-1.92853,1.0,4717,0.00261594,-1.93016,1.0,4717,0.000422309,-1.94044,1.0,4717,0.00233711,-1.92953,1.0,4717,0.00240995,-1.92535,1.0,4717,0.00231123,-1.93333,1.0
4817,0.00171378,-1.93649,1.0,4817,0.000541528,-1.94,1.0,4817,0.00133736,-1.94732,1.0,4817,0.00641025,-1.93321,1.0,4817,0.00130757,-1.93419,1.0,4817,0.000881681,-1.94253,1.0
4917,0.000782236,-1.9452,1.0,4917,0.000614519,-1.94772,1.0,4917,0.00118273,-1.9553,1.0,4917,0.00076776,-1.94665,1.0,4917,0.00146385,-1.9418,1.0,4917,0.000305907,-1.95091,1.0
5017,0.00020991,-1.95358,1.0,5017,0.00118033,-1.95498,1.0,5017,0.000861281,-1.96347,1.0,5017,0.00061153,-1.95462,1.0,5017,0.00144816,-1.94962,1.0,5017,0.000676885,-1.95837,1.0
5110,0.0013928,-1.95969,1.0,5110,0.0020132,-1.96144,1.0,5110,0.000336871,-1.97132,1.0,5110,0.00156031,-1.96097,1.0,5110,0.00135279,-1.95699,1.0,5110,0.00171448,-1.96464,1.0
5210,0.00135591,-1.9676,1.0,5210,0.000467888,-1.97087,1.0,5210,0.00101104,-1.97856,1.0,5210,0.00473133,-1.96568,1.0,5210,0.000999836,-1.96521,1.0,5210,0.000743438,-1.97351,1.0
5310,0.00060441,-1.97625,1.0,5310,0.000483978,-1.97877,1.0,5310,0.000978985,-1.98654,1.0,5310,0.000581674,-1.97774,1.0,5310,0.00117772,-1.97292,1.0,5310,0.000255128,-1.98192,1.0
5410,0.000176883,-1.98461,1.0,5410,0.000873274,-1.98632,1.0,5410,0.000654478,-1.99484,1.0,5410,0.000501614,-1.98576,1.0,5410,0.00113175,-1.98089,1.0,5410,0.000569104,-1.98956,1.0
5503,0.00109676,-1.9911,1.0,5503,0.00162368,-1.99299,1.0,5503,0.000280013,-2.00266,1.0,5503,0.00114904,-1.99253,1.0,5503,0.000956361,-1.98846,1.0,5503,0.0013615,-1.99619,1.0
5603,0.00112203,-1.99907,1.0,5603,0.000411848,-2.0022,1.0,5603,0.000805362,-2.01017,1.0,5603,0.00374035,-1.99794,1.0,5603,0.000817266,-1.99658,1.0,5603,0.000638788,-2.00493,1.0
5703,0.00049184,-2.00773,1.0,5703,0.000398405,-2.01025,1.0,5703,0.000825667,-2.01822,1.0,5703,0.00046349,-2.00925,1.0,5703,0.000989444,-2.00442,1.0,5703,0.000216335,-2.0134,1.0
5803,0.00015068,-2.01612,1.0,5803,0.000685036,-2.01803,1.0,5803,0.000520516,-2.02662,1.0,5803,0.000422183,-2.01736,1.0,5803,0.000921368,-2.01254,1.0,5803,0.000485032,-2.02121,1.0
