step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
4436,0.00172823,0.206796,1.0,4436,0.0019729,0.207862,1.0,4436,0.0021059,0.207059,1.0,4436,0.00269218,0.207479,1.0,4436,0.00222719,0.206247,1.0,4436,0.002569,0.206642,1.0,4436,0.00181475,0.206784,1.0,4436,0.00198785,0.206148,1.0
4536,0.00219847,0.207191,1.0,4536,0.00291519,0.208729,1.0,4536,0.0019953,0.206873,1.0,4536,0.00348797,0.208201,1.0,4536,0.00260995,0.206555,1.0,4536,0.0022547,0.206253,1.0,4536,0.00237785,0.207272,1.0,4536,0.00245622,0.206541,1.0
4621,0.00167167,0.2066,1.0,4621,0.00205084,0.207801,1.0,4621,0.00178116,0.206595,1.0,4621,0.0022616,0.206911,1.0,4621,0.00202544,0.205907,1.0,4621,0.00207422,0.206009,1.0,4621,0.00208059,0.206911,1.0,4621,0.00174299,0.205764,1.0
4721,0.00183978,0.206692,1.0,4721,0.00239761,0.208073,1.0,4721,0.00215961,0.206898,1.0,4721,0.0020937,0.206669,1.0,4721,0.00221378,0.206021,1.0,4721,0.00228452,0.206145,1.0,4721,0.00185499,0.20661,1.0,4721,0.00197067,0.205917,1.0
4821,0.00172464,0.206502,1.0,4821,0.00192432,0.207524,1.0,4821,0.00209418,0.206758,1.0,4821,0.00261043,0.207112,1.0,4821,0.00221741,0.20595,1.0,4821,0.00253937,0.206325,1.0,4821,0.00180464,0.206484,1.0,4821,0.00197459,0.205846,1.0
4921,0.00219595,0.206897,1.0,4921,0.00283643,0.208361,1.0,4921,0.00199167,0.20658,1.0,4921,0.00337664,0.207804,1.0,4921,0.00260974,0.206267,1.0,4921,0.00224398,0.205955,1.0,4921,0.00237515,0.206979,1.0,4921,0.00245492,0.206251,1.0
5006,0.00165918,0.206296,1.0,5006,0.00199257,0.207453,1.0,5006,0.00176538,0.20629,1.0,5006,0.00219217,0.206556,1.0,5006,0.00201179,0.205606,1.0,5006,0.00205827,0.205706,1.0,5006,0.00206557,0.206606,1.0,5006,0.00173112,0.205463,1.0
5106,0.00182786,0.20639,1.0,5106,0.00236894,0.207755,1.0,5106,0.00214907,0.206598,1.0,5106,0.00203838,0.206328,1.0,5106,0.00219915,0.205719,1.0,5106,0.0022665,0.205839,1.0,5106,0.00184434,0.206309,1.0,5106,0.00196222,0.205619,1.0
5206,0.00171839,0.206205,1.0,5206,0.00188854,0.207199,1.0,5206,0.00208388,0.206458,1.0,5206,0.00255038,0.206766,1.0,5206,0.00220783,0.205653,1.0,5206,0.00251794,0.206016,1.0,5206,0.00179619,0.206186,1.0,5206,0.00196288,0.205545,1.0
5306,0.00218991,0.206601,1.0,5306,0.00278208,0.208017,1.0,5306,0.00198698,0.206286,1.0,5306,0.00329173,0.207433,1.0,5306,0.00260508,0.205975,1.0,5306,0.00223408,0.205658,1.0,5306,0.00236955,0.206684,1.0,5306,0.00244871,0.205956,1.0
5391,0.00164925,0.205996,1.0,5391,0.00195065,0.207122,1.0,5391,0.00175315,0.205988,1.0,5391,0.00214009,0.206218,1.0,5391,0.0020013,0.205308,1.0,5391,0.00204574,0.205406,1.0,5391,0.00205466,0.206305,1.0,5391,0.00172124,0.205165,1.0
5491,0.00181678,0.206088,1.0,5491,0.00234442,0.207441,1.0,5491,0.00213878,0.206299,1.0,5491,0.00199478,0.205998,1.0,5491,0.00218712,0.205419,1.0,5491,0.00225108,0.205537,1.0,5491,0.00183501,0.20601,1.0,5491,0.00195292,0.205321,1.0
5591,0.00171141,0.205907,1.0,5591,0.00185832,0.206879,1.0,5591,0.00207435,0.206159,1.0,5591,0.00250153,0.206431,1.0,5591,0.00219884,0.205357,1.0,5591,0.00250024,0.205711,1.0,5591,0.00178878,0.205889,1.0,5591,0.00195229,0.205246,1.0
5691,0.00218226,0.206303,1.0,5691,0.00273761,0.207683,1.0,5691,0.00198126,0.205991,1.0,5691,0.00322633,0.207081,1.0,5691,0.00259758,0.205681,1.0,5691,0.00222456,0.205361,1.0,5691,0.00236266,0.206388,1.0,5691,0.00244051,0.205659,1.0
